Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,"£2,000 - £2,499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£2,500 - £2,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£3,000 - £3,449",2,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,2,2,2,1,1,0,2,1,1,2,2,2,1,2,2,0,2,0,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0
,,0.02,0.04,0,0,0,0,0.02,0,0,0.05,0,0,0.07,0,0,0,0.05,0.01,0.02,0,0,0,0.02,0.01,0.03,0.02,0.01,0,0.05,0.03,0,0,0.07,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.03,0,0,0.09,0,0,0,0,0,0.02,0,0,0.03,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.01,0.16,0,0,0,0,0,0,0.02,0,0,0.02,0.02,0.02,0.02,0.02,0.05,0,0.03,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0,0.02,0,0.02,0.02,0.02,0.02,0.02,0,0.06,0,0,0.05,0,0,0,0,0,0,0.02,0.03,0.03,0,0.02,0
,"£3,500 - £3,999",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,,0.01,0,0,0.03,0,0,0,0.04,0,0.03,0,0,0,0,0,0.02,0,0.01,0,0.04,0,0,0.01,0.01,0.04,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.06,0,0,0.01,0,0,0.02,0,0.09,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0.02,0,0,0.02,0,0.02,0.02,0.01,0.01,0,0.01,0.01,0.02,0.01,0,0.01,0.01,0.03,0,0,0,0,0.04,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0
,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£4,000 or more",2,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
,,0.02,0,0.03,0.03,0.03,0.02,0.01,0,0.02,0.02,0.03,0,0.07,0,0,0.01,0.05,0.01,0,0.02,0,0,0.02,0.01,0,0.03,0.01,0,0.06,0,0.02,0,0,0.18,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.15,0,0,0.02,0,0.06,0,0,0.02,0,0.02,0.02,0.03,0,0,0,0,0.02,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.6,0.12,0.01,0.01,0,0,0,0,0,0,0.24,0.01,0.13,0,0.02,0.02,0.02,0.02,0.01,0.07,0.01,0.03,0.03,0.01,0.02,0.02,0.02,0.04,0.01,0.02,0.01,0.02,0,0.02,0.02,0,0.02,0.02,0,0.04,0,0,0,0,0,0.17,0,0,0,0.02,0.03,0.01,0,0.02,0
,Don't know,2,0,1,1,1,1,2,0,1,1,1,0,0,0,0,2,0,2,0,2,0,0,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,0,2,1,2,2,2,2,2,1,1,2,2,2,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
,,0.02,0,0.04,0.02,0.03,0.02,0.02,0,0.01,0.03,0.03,0,0,0,0,0.03,0,0.02,0,0.06,0,0,0.02,0.02,0.03,0.02,0.01,0,0.05,0.03,0,0,0.08,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.13,0,0,0.03,0.05,0,0,0.02,0,0.02,0.01,0.01,0.07,0,0,0,0.01,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.09,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0.12,0.02,0.02,0.02,0.02,0.01,0,0.03,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0,0.01,0.01,0,0,0.02,0.03,0,0.03,0,0.06,0,0,0,0,0.11,0.06,0,0,0.02,0,0.02,0
,Base for stats,106,44,25,37,28,39,86,29,67,37,31,4,15,4,14,52,22,83,39,30,14,18,87,83,34,37,68,20,17,30,33,5,11,6,15,5,1,8,6,2,1,12,5,8,9,10,30,7,6,22,33,30,18,1,1,105,1,39,67,63,13,15,12,2,61,0,0,2,2,4,5,2,4,7,3,0,1,7,3,2,1,1,94,2,2,9,81,75,6,11,9,2,0,0,5,85,9,7,101,105,106,100,63,17,51,69,57,75,79,106,104,26,83,87,76,101,5,93,87,47,49,47,32,17,32,16,16,16,2,7,0,7,14,54,30,53,31,37,22
,Mean score,459.61,393.06,413.72,569.83,476.44,414.48,393.04,461.19,354.1,658.69,448.22,315.42,863.79,300.01,261.86,432.86,674.39,401.63,288.55,584.5,320.61,273.84,498.64,401.63,517.85,494.08,438.22,356.54,654.92,564.56,355.29,232.09,527.72,875.79,415.79,188.25,624.5,589.39,276.53,72.36,74.5,222.07,918.33,268.95,249.25,159.87,438.05,1625.6,517.73,428.8,449.06,329.46,694.2,1224.5,349.5,460.69,349.5,359.75,517.73,520.88,674.22,274.19,206.11,74.5,478.25,0,0,1991.68,210.89,265.06,372.27,2865.9,150.15,338.77,343.26,0,24.5,189.36,126.31,393.67,74.5,74.5,446.08,195.01,2564.33,738.19,481.1,441.89,930.9,226.18,165.07,501.13,0,0,1135.4,436.44,734.54,343.8,452.9,463.75,459.61,464.64,482.48,767.12,327.94,561.43,435.52,438.14,514.23,459.61,454.13,665.21,472.06,514.93,380.87,476.43,112.15,488.48,514.6,437.14,452.65,467.11,312.31,609.17,462.67,303.19,389.9,343.79,338.43,907.81,0,369.6,535.3,365.91,590.4,442.01,291.4,436.08,229.32
,Standard Deviation,791.826,658.295,744.215,960.499,719.098,616.615,627.821,759.786,568.119,1083.378,789.98,484.066,1272.305,250.061,313.939,750.807,1074.729,693.375,506.903,954.867,333.265,343.053,853.076,693.375,862.913,850.904,769.198,324.378,1203.421,922.921,660.861,142.788,883.156,1699.043,338.002,230.779,*,1111.291,225.307,80.549,0,194.758,1540.461,187.365,320.034,148.561,579.503,1806.888,361.964,878.505,677.047,298.217,1316.327,0,*,795.66,*,627.846,872.491,867.922,1083.465,356.904,177.978,0,775.792,0,0,2893.536,233.946,159.913,342.312,1744.658,195.003,382.649,530.517,0,0,201.66,42.544,71.508,*,0,725.255,247.349,3001.095,1425.284,765.547,722.751,1133.341,312.857,189.22,705.768,0,0,1968.091,746.075,1451.667,431.143,801.562,794.465,791.826,807.668,778.874,1171.339,532.022,938.022,816.219,723.424,886.23,791.826,795.697,970.896,760.555,853.738,636.72,806.914,95.544,832.22,856.115,736.528,710.804,773.092,268.05,1083.754,757.93,292.056,740.056,307.196,140.187,1649.487,0,217.82,1088.732,726.309,845.28,758.163,272.676,765.048,152.149
,Error variance,5499.9,8333.69,21302.16,25626.61,17236.74,9052.71,4193.18,18621.76,4421.36,30095.05,20131.23,58579.9,101172.47,15632.59,6159.86,10066.28,48126.78,5341.87,6117.88,27629.4,7404.35,5884.27,7741.9,5341.87,20683.86,17659.45,8217.57,5537.97,65828.22,27476.85,12131.6,4077.67,55711.72,360843.28,8160.39,10651.77,*,154370.84,7251.89,2162.71,0,3160.89,395503.11,4388.19,10242.15,2452.26,9328.43,466406.09,18716.87,33555.27,12388.98,2540.95,101924.5,0,*,5602.43,*,8759.8,11032.47,11243.11,78259.76,7492.95,2436.62,0,9259.28,0,0,4186274.41,18243.62,5114.41,23435.47,1521915.96,9506.57,18302.52,70362,0,0,5083.37,603.32,2556.69,*,0,5156.81,20393.85,4503285.54,253929.19,6659.81,6449,183494.6,7529.19,3580.4,166035.94,0,0,774676.06,5921.58,263417.18,26554.93,5894.51,5585.62,5499.9,6040.07,9054.4,80707.92,5241.62,12053.23,10921.53,6541.77,9350.05,5499.9,5652.98,34912.59,6427.16,7837.29,4944.06,5973.49,1825.73,6857.33,7797.16,10636.73,9716.19,11953.42,2052.87,58726.09,17407.8,5017.45,28825.41,5551.13,9826.15,453468,0,6777.94,79022.56,8941.11,22328.06,9742.56,2253.1,14632.46,964.56
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
