Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.06,0.07,0.05,0.13,0.1,0.07,0.04,0.02,0.02,0.12,0.06,0.02,0.07,0.05,0.05,0.05,0.07,0.08,0.05,0.05,0.07,0.05,0.07,0.05,0.13,0.11,0.1,0.18,0.05,0.08,0.09,0.07,0.06,0.08,0.07,0.04,0.07,0.03,0.09,0.12,0.08,0.07,0.03,0.08,0.03,0.08,0.04
,,,b,,bcdefhi,cdefhi,defi,efi,,,cdefhi,efi,,b,,,,f,abef,,,bf,,a,,a,a,a,a,,a,ad,a,,a,b,,b,,de,acde,e,e,,b,,b,
,I've not done this yet but will in the next month,545,292,251,130,134,103,97,46,36,263,200,82,266,279,113,149,122,92,69,262,283,280,256,414,12,72,27,20,311,229,159,107,465,59,374,154,437,102,385,124,157,104,126,369,167,376,153
,,0.06,0.07,0.05,0.11,0.09,0.07,0.07,0.03,0.02,0.1,0.07,0.02,0.09,0.05,0.06,0.05,0.07,0.07,0.08,0.05,0.07,0.05,0.07,0.05,0.07,0.1,0.09,0.12,0.05,0.07,0.09,0.07,0.06,0.08,0.07,0.05,0.07,0.04,0.09,0.09,0.09,0.08,0.04,0.07,0.05,0.08,0.04
,,,b,,cdefhi,cdefhi,efi,efi,f,,cdefhi,efi,,b,,,,bf,b,abf,,abf,,a,,,a,a,a,,a,abd,a,,a,b,,b,,e,e,e,e,,b,,b,
,I've not done this but may do in the next six months,825,376,442,146,185,171,143,97,83,331,314,180,328,497,169,267,185,113,90,437,388,449,369,655,15,93,40,18,480,328,220,143,735,69,555,250,669,144,522,147,217,158,212,545,260,520,287
,,0.09,0.09,0.1,0.12,0.12,0.12,0.1,0.07,0.04,0.12,0.11,0.05,0.11,0.08,0.08,0.09,0.1,0.08,0.11,0.09,0.1,0.09,0.1,0.09,0.09,0.13,0.13,0.11,0.08,0.1,0.12,0.09,0.09,0.1,0.1,0.08,0.1,0.06,0.12,0.1,0.12,0.12,0.06,0.1,0.08,0.1,0.08
,,,,,efi,defi,efi,efi,fi,,defi,efi,,b,,,,a,,,,,,,,,a,a,,,a,abd,,,,b,,b,,e,e,e,e,,b,,b,
,I've not done this and don't anticipate doing it in the future,5852,2852,2972,506,791,824,922,1044,1764,1298,1746,2809,1767,4085,1425,2017,1158,837,414,3443,2410,3393,2422,5199,81,332,154,71,4037,1756,850,930,5367,394,3468,2155,4023,1762,2516,742,1022,752,2559,3203,2432,2975,2655
,,0.65,0.66,0.64,0.43,0.53,0.58,0.64,0.75,0.86,0.49,0.61,0.82,0.57,0.7,0.71,0.68,0.64,0.61,0.5,0.69,0.6,0.66,0.64,0.68,0.48,0.47,0.51,0.44,0.71,0.56,0.48,0.6,0.66,0.55,0.63,0.69,0.62,0.74,0.56,0.53,0.57,0.59,0.76,0.61,0.72,0.6,0.73
,,,,,,ag,abg,abcg,abcdgh,abcdeghi,a,abcg,abcdegh,,a,bcdeg,cdeg,eg,e,,cdeg,e,b,,bcde,,,,,bcd,c,,bc,b,,,a,,a,b,,b,b,abcd,,a,,a
,Don't know,746,303,435,117,115,142,144,147,81,232,286,228,287,459,111,210,147,134,143,322,425,486,247,605,22,75,25,9,388,340,226,155,648,78,376,313,471,237,298,61,134,103,277,383,289,395,272
,,0.08,0.07,0.09,0.1,0.08,0.1,0.1,0.1,0.04,0.09,0.1,0.07,0.09,0.08,0.06,0.07,0.08,0.1,0.17,0.06,0.11,0.09,0.07,0.08,0.13,0.11,0.08,0.05,0.07,0.11,0.13,0.1,0.08,0.11,0.07,0.1,0.07,0.1,0.07,0.04,0.08,0.08,0.08,0.07,0.09,0.08,0.07
,,,,a,bfi,f,bfi,bfi,bfi,,fi,bfi,f,b,,,a,af,abf,abcdfg,,abcf,b,,,ad,a,,,,a,abd,a,,a,,a,,a,b,,b,b,ab,,a,,
,NET: Currenty/have previously done this,1007,491,513,275,262,187,141,65,77,537,328,142,450,557,186,318,200,190,113,504,503,519,479,725,38,142,57,43,509,486,320,210,867,109,744,244,866,134,737,330,251,156,199,779,219,729,257
,,0.11,0.11,0.11,0.23,0.18,0.13,0.1,0.05,0.04,0.2,0.11,0.04,0.15,0.09,0.09,0.11,0.11,0.14,0.14,0.1,0.13,0.1,0.13,0.1,0.23,0.2,0.19,0.27,0.09,0.15,0.18,0.14,0.11,0.15,0.13,0.08,0.13,0.06,0.17,0.24,0.14,0.12,0.06,0.15,0.07,0.15,0.07
,,,,,bcdefghi,cdefhi,defi,efi,,,bcdefhi,efi,,b,,,,,abcf,abf,,abf,,a,,a,a,a,a,,a,abd,a,,a,b,,b,,cde,acde,e,e,,b,,b,
,NET: Will/might do this,1370,668,693,276,319,273,240,143,119,594,514,262,594,776,283,416,307,205,159,699,671,729,625,1069,27,165,67,38,791,556,378,251,1201,128,930,405,1106,246,907,271,374,262,338,914,427,896,440
,,0.15,0.15,0.15,0.23,0.21,0.19,0.17,0.1,0.06,0.22,0.18,0.08,0.19,0.13,0.14,0.14,0.17,0.15,0.19,0.14,0.17,0.14,0.17,0.14,0.16,0.23,0.22,0.24,0.14,0.18,0.21,0.16,0.15,0.18,0.17,0.13,0.17,0.1,0.2,0.19,0.21,0.21,0.1,0.17,0.13,0.18,0.12
,,,,,cdefhi,defhi,efi,efi,fi,,cdefhi,efi,f,b,,,,abf,,abdf,,abf,,a,,,ab,a,a,,a,abd,a,,a,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
