Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0,*%,0.01,0,0,0.01,0,0,0,0.01,0,0,0.01,0,0.02,0.01,*%,0.01,0,0,0.02,0,0.01,0.01,*%,0.01,0,0.01,0.01,0.01
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,4,0,3,4,3,4,0,4,0,2,2,0,0,0,0,0,0,0,1,0,0,2,1,2,2,2,1,0,1,0,2,2,2,4,0,0,3,1
,,*%,0,0.01,*%,*%,0.01,0,*%,0,*%,*%,0,0,0,0,0,0,0,0.01,0,0,0.03,0.01,*%,*%,*%,0.03,0,0.02,0,0.02,*%,*%,*%,0,0,0.01,*%
,,,,,,,,,,,,,,,,,,,,,,,c,,,,,a,,a,,a,,,,,,,
,23,10,1,6,10,6,10,1,9,0,6,4,2,1,2,0,2,0,0,0,2,0,0,1,4,6,10,0,0,0,0,0,4,6,10,0,1,6,3
,,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.07,0.02,0.01,0,0.02,0,0,0,0.03,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,Don't know,17,3,6,17,14,14,0,17,0,7,9,0,2,5,1,1,3,2,1,0,1,0,1,7,10,12,1,2,1,1,4,9,6,16,1,4,5,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0.01,0.02,0,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.14,0.03,0.02,0.01,0.02,0.07,0.03,0.02,0.01
,,,,,,,,,,,,,,,,,,ijkl,,,,,,,,,,,,,,,,,,,c,,
,None of these,54,1,36,54,48,41,30,23,1,41,13,0,1,30,2,3,4,3,2,2,2,3,2,8,46,48,0,5,1,0,6,14,40,54,0,4,4,43
,,0.05,0.01,0.09,0.05,0.06,0.06,0.24,0.03,0.06,0.07,0.03,0,0.02,0.21,0.03,0.03,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.09,0.05,0,0.09,0.02,0,0.04,0.03,0.07,0.05,0,0.03,0.01,0.07
,,,,ac,a,,,b,,,b,,,,bdeghijkl,,,jl,,,,,,,,a,,,,,,,,a,a,,,,b
,Not Ranked,612,91,218,612,445,396,60,542,9,338,273,20,33,63,34,50,18,68,48,46,83,46,102,312,299,539,16,25,27,3,71,267,335,602,10,80,173,351
,,0.59,0.57,0.55,0.59,0.59,0.57,0.48,0.61,0.64,0.61,0.58,0.61,0.54,0.43,0.63,0.6,0.48,0.71,0.55,0.62,0.65,0.59,0.67,0.57,0.61,0.61,0.49,0.45,0.6,0.42,0.51,0.57,0.61,0.59,0.61,0.63,0.6,0.59
,,,,,,,,,a,,,,,,,c,c,,bcfh,,c,c,c,cf,,,cf,,,,,,,,,,,,
,NET: 1-3,120,20,45,120,87,79,10,109,1,59,61,5,8,15,5,11,2,11,11,7,17,16,14,80,41,99,5,7,6,3,19,60,59,118,2,14,27,77
,,0.12,0.12,0.11,0.12,0.12,0.11,0.08,0.12,0.08,0.11,0.13,0.14,0.13,0.1,0.08,0.13,0.05,0.12,0.13,0.09,0.13,0.2,0.09,0.15,0.08,0.11,0.15,0.13,0.13,0.44,0.14,0.13,0.11,0.12,0.13,0.11,0.09,0.13
,,,,,,,,,,,,,,,,,,,,,,,cfl,,b,,,,,,,,,,,,,,
,NET: 1-23,349,66,134,349,248,246,35,310,4,171,178,13,25,48,17,30,13,23,36,26,42,29,46,217,133,290,16,24,16,3,57,178,166,344,5,40,106,201
,,0.34,0.41,0.34,0.34,0.33,0.35,0.28,0.35,0.29,0.31,0.38,0.39,0.41,0.33,0.32,0.36,0.35,0.24,0.41,0.35,0.33,0.37,0.31,0.4,0.27,0.33,0.47,0.43,0.36,0.44,0.41,0.38,0.3,0.34,0.32,0.31,0.37,0.33
,,,,,,,,,,,,a,,g,,,,,,g,,,,,b,,,,,,,a,b,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
