Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.07,0.06,0.1,0.06,0.11,0.09,0.08,0.06,0.07,0.06,0.11,0.08,0.07,0.1,0.14,0.04,0.08,0.06,0.04,0.09,0.06,0.11,0.06,0.06,0.04,0.09,0.05,0.11,0.06,0.03,0.06,0.08,0.06,0.09,0.09,0.15,0,0.1,0.08,0,0,0.09,0.09,0.16,0.04,0.03,0.08,0.04,0.06,0.06,0.07,0.05,0.06,0.11,0.1,0.07,0.1,0.11,0.03,0.07,0.14,0,0.07,0.18,0.07,0.09,0,0.16,0.2,0.17,0.07,0.17,0,0,0,0,0,0,0.25,0,0.25,0,0.07,0.15,0.03,0.08,0.05,0.05,0.12,0.13,0.11,0.19,0,0,0.12,0.06,0.07,0.08,0.06,0.07,0.07,0.06,0.06,0.1,0.07,0.07,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.1,0.02,0.05,0.1,0.04,0.11,0.06,0.1,0,0.13,0.07,0.06,0.05,0.08,0.07,0.08,0.05
,,,,,,,,,,,,,,,,e,,,,,,,cg,,,,,,ac,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,b,,c,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,d,,,,,,,
,"£1,450 - £1,999",18,5,5,9,5,5,9,3,15,2,10,1,4,3,4,7,8,11,4,6,1,5,13,11,4,14,5,6,8,4,1,0,6,2,6,0,0,2,2,1,0,1,2,1,2,1,4,0,3,3,3,5,2,2,3,15,3,7,11,12,0,6,1,0,12,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,10,1,6,3,8,6,1,1,1,0,0,0,2,8,6,4,14,18,18,13,12,6,10,13,10,13,13,18,15,9,12,18,10,17,2,15,13,7,4,4,12,2,3,2,2,7,1,1,0,4,9,1,4,4,6,6,0
,,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.02,0.05,0.02,0.04,0.04,0.07,0.04,0.04,0.04,0.03,0.05,0.02,0.04,0.04,0.04,0.03,0.06,0.02,0.05,0.07,0.03,0.01,0,0.06,0.09,0.07,0,0,0.03,0.09,0.11,0,0.03,0.05,0.03,0.05,0.02,0.04,0,0.08,0.04,0.02,0.04,0.02,0.04,0.08,0.03,0.08,0.03,0.05,0.03,0,0.11,0.02,0,0.04,0,0,0,0,0,0,0,0.07,0.16,0,0.3,0,0.03,0,0,0,0,0.03,0.03,0.09,0.06,0.03,0.03,0.04,0.01,0.01,0,0,0,0.05,0.03,0.06,0.06,0.04,0.04,0.04,0.04,0.05,0.08,0.06,0.04,0.05,0.05,0.04,0.04,0.03,0.07,0.04,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.03,0.02,0.09,0.06,0.03,0.02,0.03,0.08,0.05,0.02,0,0.06,0.07,0.01,0.03,0.03,0.03,0.03,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,c,,,,b,,b,,,,,,,,,,,,,,k,,,,,,,,,,,,,ab,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,c,,,,c,c,,,,,,
,"£2,000 - £2,499",14,4,1,8,5,6,10,2,10,4,9,1,5,2,1,5,8,6,5,0,1,2,12,6,4,7,7,4,3,4,3,0,3,0,3,1,0,3,3,0,0,1,0,1,1,1,3,1,0,0,2,4,6,0,1,13,1,8,5,11,0,1,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,1,2,9,9,0,1,1,0,0,0,1,7,3,3,10,14,14,13,12,3,6,12,7,12,12,14,14,6,12,14,6,12,2,12,11,9,5,8,4,0,5,2,1,2,1,2,0,4,5,1,3,2,8,6,1
,,0.03,0.03,0.01,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.05,0.03,0.01,0.03,0.04,0.02,0.04,0,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0,0.03,0,0.04,0.03,0,0.06,0.11,0,0,0.02,0,0.03,0.02,0.02,0.03,0.01,0,0,0.02,0.03,0.07,0,0.02,0.03,0.02,0.03,0.02,0.03,0,0.01,0,0.14,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.55,0.03,0.03,0.01,0.04,0.03,0.04,0,0.01,0.01,0,0,0,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.05,0.03,0.03,0,0.05,0.02,0.01,0.03,0.08,0.05,0,0.05,0.04,0.01,0.03,0.01,0.04,0.03,0.02
,,,,,,,,,,,,,,,,,,d,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,c,,,,,,
,"£2,500 - £2,999",5,1,1,3,0,0,4,1,5,0,2,0,1,1,2,0,2,3,1,2,0,2,3,3,4,1,4,1,0,3,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,1,0,5,0,3,2,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,1,1,0,0,0,0,4,0,1,4,4,5,2,1,0,1,1,1,1,1,5,4,3,2,5,1,4,1,4,3,1,2,2,2,0,1,1,1,2,0,0,0,1,2,0,2,1,3,2,1
,,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.02,0,0.01,0,0.01,0.01,0.04,0,0.01,0.01,0.01,0.02,0,0.02,0.01,0.01,0.03,*%,0.02,0.01,0,0.03,0,0.11,0,0,0,0.02,0,0.04,0,0,0.05,0,0,0,0,0.03,0,0.02,0,0.01,0.01,0,0.02,0.02,0,0.01,0,0.01,0.01,0.01,0,0,0,0,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0.01,0.02,0,0,0,0,0.01,0,0.02,0.01,0.01,0.01,0.01,*%,0,0.01,*%,0.01,*%,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0,0.01,0.01,0.01,0.02,0,0,0,0.01,0.02,0,0.02,0.01,0.02,0.01,0.02
,,,,,,,,,,,,,,,,e,,,,,,,,,,be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£3,000 - £3,449",8,3,3,3,4,4,7,0,6,2,5,0,3,1,2,2,4,4,2,2,1,2,6,4,3,6,3,4,1,3,0,0,1,1,4,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,2,3,2,1,0,8,0,8,1,7,0,1,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,1,4,4,0,1,1,0,0,0,1,2,3,3,6,8,8,3,2,1,1,3,1,3,3,8,6,1,3,8,1,6,3,4,3,0,0,4,3,0,0,2,1,2,1,2,0,3,3,0,3,3,4,4,0
,,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0,0.02,0.01,0.02,0,0.03,0.01,0.03,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0,0,0.01,0.03,0.05,0,0,0.04,0,0,0,0,0.02,0.03,0.02,0.03,0.01,0.01,0.03,0,0.01,0.03,0.03,0.02,0,0.02,0,0.03,*%,0.02,0,0.01,0.02,0,0.02,0,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0,0,0,0,0.02,0,0,0.02,0.01,0.01,0,0.01,0.01,0,0,0,0.03,0.01,0.03,0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.04,0.01,0.01,0,0,0.02,0.02,0,0,0.02,0.01,0.02,0.06,0.05,0,0.04,0.02,0,0.02,0.02,0.02,0.02,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,c,,,,,,,
,"£3,500 - £3,999",7,0,5,2,5,5,6,0,3,4,2,0,0,0,2,3,0,7,4,3,0,2,5,7,0,6,1,3,3,0,1,0,3,0,3,0,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,3,3,1,0,7,0,3,4,4,2,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,0,1,0,4,4,0,2,2,0,0,0,0,5,1,0,6,7,7,5,1,0,4,1,4,5,5,7,6,0,1,7,4,6,1,5,4,2,1,2,2,0,0,2,1,3,0,1,0,0,3,1,3,2,4,6,0
,,0.01,0,0.04,0.01,0.03,0.03,0.02,0,0.01,0.03,0.01,0,0,0,0.03,0.02,0,0.03,0.03,0.03,0,0.02,0.01,0.03,0,0.02,0.01,0.02,0.03,0,0.01,0,0.03,0,0.03,0,0,0.02,0,0,0,0,0,0.04,0,0.04,0.01,0.02,0.03,0,0,0.02,0.04,0.02,0,0.02,0,0.01,0.02,0.01,0.05,0,0.03,0,0.01,0,0,0,0,0,0.07,0.09,0,0,0,0,0,0.05,0,0,0,0,0.02,0,0.01,0,0.02,0.02,0,0.03,0.03,0,0,0,0,0.02,0.01,0,0.01,0.01,0.01,0.01,*%,0,0.02,*%,0.02,0.02,0.02,0.01,0.01,0,*%,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.02,0.01,0.04,0,0.02,0,0,0.02,0.01,0.02,0.01,0.02,0.03,0
,,,,a,,d,,,,,,,,,,,,,a,a,a,,,,a,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfm,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,
,"£4,000 or more",19,5,8,5,3,5,12,4,13,4,11,2,7,2,2,5,11,8,2,3,3,4,15,8,8,6,13,3,3,8,5,0,2,1,2,1,0,1,0,2,0,2,3,0,3,3,1,2,2,0,1,6,7,2,3,16,3,12,7,17,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,8,3,6,6,0,3,3,0,0,0,3,5,8,5,13,19,19,7,3,1,3,5,4,5,6,19,13,2,5,19,4,16,3,12,9,7,5,5,8,2,3,7,0,2,1,4,0,5,7,4,3,0,11,9,1
,,0.04,0.04,0.06,0.02,0.02,0.03,0.03,0.03,0.04,0.03,0.05,0.03,0.07,0.03,0.03,0.03,0.05,0.03,0.01,0.03,0.09,0.03,0.04,0.03,0.06,0.02,0.05,0.02,0.02,0.07,0.05,0,0.02,0.05,0.03,0.02,0,0.02,0,0.3,0,0.03,0.07,0,0.07,0.08,0.01,0.03,0.06,0,0.01,0.04,0.08,0.04,0.08,0.03,0.08,0.05,0.03,0.05,0,0,0.03,0,0.05,0.07,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.03,0.04,0.11,0.05,0.02,0.02,0,0.04,0.05,0,0,0,0.09,0.02,0.08,0.07,0.03,0.04,0.04,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.04,0.02,0.04,0.05,0.03,0.03,0.05,0.05,0.02,0.06,0.05,0.03,0.07,0,0.02,0.05,0.09,0,0.06,0.05,0.03,0.03,0,0.06,0.05,0.02
,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,j,j,,,,,,,abg,,ab,,ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,abj,,abj,aj,,,c,,,,,,,,,c,,,,c,,,,,,,,,a,d,,d,,,,d,,,,,,,a,,
,Don't know,10,6,2,3,5,5,8,2,9,2,7,4,3,0,1,3,7,3,3,1,0,5,6,3,1,7,4,4,2,1,3,0,2,0,1,4,0,0,1,0,0,1,2,1,1,2,1,2,0,0,1,3,2,4,1,9,1,6,4,9,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,3,2,1,1,3,3,0,0,1,4,3,6,1,7,10,10,5,4,3,3,5,4,4,5,10,8,4,4,10,3,10,0,6,4,1,1,5,3,0,2,0,1,3,0,5,0,3,4,2,1,4,3,4,0
,,0.02,0.04,0.01,0.01,0.03,0.03,0.02,0.02,0.03,0.01,0.04,0.07,0.03,0,0.01,0.02,0.03,0.01,0.02,0.01,0,0.04,0.02,0.01,0.01,0.03,0.01,0.03,0.02,0.01,0.02,0,0.03,0,0.01,0.07,0,0,0.04,0,0,0.03,0.04,0.03,0.02,0.05,0.01,0.02,0,0,0.01,0.02,0.02,0.07,0.03,0.02,0.03,0.02,0.02,0.03,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.01,0.08,0.02,0.05,0.01,*%,0.03,0.03,0.04,0,0,0.39,0.11,0.01,0.06,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0,0.02,0.01,0.01,0.01,0.02,0.02,0,0.02,0,0.01,0.03,0,0.11,0,0.05,0.03,0.01,0.01,0.03,0.02,0.02,0
,,,,,,,,,,,,,ce,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,abg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,b,ab,,,,abjl,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcd,,,,,,,,,
,Base for stats,486,140,127,218,139,180,339,120,320,161,203,50,94,65,59,172,209,277,129,110,38,109,377,277,124,241,240,131,110,114,116,10,89,21,85,46,4,49,22,7,20,46,37,34,42,42,83,67,37,71,117,125,84,47,41,445,41,251,235,352,35,52,36,6,327,10,1,14,9,5,11,10,19,23,3,3,4,21,10,5,4,2,357,24,66,49,265,234,30,76,62,14,1,2,29,283,101,64,394,466,486,334,254,78,152,278,190,283,299,486,429,129,288,486,182,423,63,353,282,152,113,241,128,37,95,108,97,82,19,39,8,70,120,158,129,134,197,174,51
,Mean score,721.72,623.15,915.04,672.63,796.81,741.46,716.43,539.02,751.11,626.1,892.4,549.79,943.83,663.91,1012.95,618.1,762.07,691.39,636.94,706.74,832.03,800.18,699.04,691.39,782.74,765.02,682.67,828.23,689.57,805.7,575.93,526.73,672.34,761.35,930.91,640.58,463.03,876.87,717.52,1651.44,340.53,509.85,753.55,765.07,767.69,994.47,583.5,678.87,784.32,365.42,500.96,786.9,1089.73,857.26,857.91,709.06,857.91,837.66,597.76,777.49,526.96,485.8,631.57,739.44,792.55,607.8,149.5,588.53,451.98,412.22,474.25,709.22,359.56,662.16,281.47,583.4,171.28,758.05,470.63,407.26,506.17,1385.66,688.66,739.75,973.17,769.44,623.75,640.68,493.54,730.76,792.37,452.03,24.5,370.02,1038.91,598.64,957.01,976.79,682.6,740.15,721.72,628.96,575.51,621.17,716.22,591.58,678.61,640.11,644.61,721.72,674.23,642.98,581.92,721.72,675.27,705.83,828.3,712.81,693.59,767.69,731.64,596.63,953.82,561.45,642.19,842.72,417.14,897.27,955.51,1145.39,68.25,1077.76,918.47,448.18,696.48,536.11,836.65,880.85,471.94
,,,,ac,,d,,,,,,b,,ae,,ae,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,j,,,,,,ab,abg,ab,ab,ab,ab,b,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,abcj,,abcj,abcj,,,cm,,,,,,,,,cm,,,,cm,,,,,,,,,a,,d,d,,d,,abd,,cd,c,,c,,a,b,
,Standard Deviation,1047.947,983.559,1241.554,951.112,1039.965,1013.532,1049.093,865.207,1050.026,988.997,1138.524,851.329,1210.092,958.115,1116.906,1003.814,1065.756,1035.254,968.712,1050.038,1212.149,1025.758,1054.526,1035.254,1165.759,1014.251,1089.286,1030.864,993.466,1186.948,995.247,903.712,971.206,1103.617,1129.424,798.371,108.694,1108.388,761.091,1890.483,603.011,874.525,1146.901,951.084,1179.522,1419.307,787.967,966.994,1224.704,513.226,685.367,1129.319,1392.882,1109.564,1165.259,1036.911,1165.259,1124.629,945.968,1108.008,849.491,641.121,1000.466,809.758,1124.113,1108.775,0,723.846,446.57,459.761,1010.104,1111.307,415.132,814.849,153.989,880.817,163.74,1248.251,503.969,319.718,523.017,1614.766,1015.211,928.568,1332.53,1117.278,932.271,976.325,461.616,1086.655,1174.11,471.019,0,450.497,1288.913,913.548,1256.049,1243.649,1004.612,1060.006,1047.947,913.011,795.528,811.45,983.177,822.153,952.074,916.089,923.746,1047.947,983.585,870.614,825.482,1047.947,953.865,1017.512,1237.01,1007.156,998.262,1051.787,1053.546,874.233,1180.904,986.789,888.337,1219.127,640.581,1111.314,1168.472,1388.443,53.48,1182.709,1208.872,779.849,1036.098,740.143,1197.957,1211.285,807.414
,Error variance,2157.55,5898.71,11169.98,4370.11,7307.62,5322.53,3048.74,6135.93,3291.21,5822.11,6172.55,14791.05,15916.54,13499.76,20450.48,5331.44,5434.62,3572.51,6951.13,9112.22,33393.29,9565.28,2787.03,3572.51,10453.8,4098.43,4671.43,8710.5,7650.96,11740.37,7988.04,81669.59,8983.24,50748.8,15944.97,15176.09,2953.61,23625.44,23170.35,397102.91,15809.64,16625.95,33727.76,30152.04,28393.32,53011.38,6467.63,14385.81,40537.84,3817.4,3669.75,8856.67,22824.95,26194.32,37717.48,2273.12,37717.48,4616.02,3807.89,3400.78,18503.46,7339.94,24413,93672.67,3794.69,102448.47,0,34930.19,22158.35,35230.04,78485.32,112273.11,8616.71,26559.12,7904.24,193959.43,6702.69,64922.13,21165.4,20443.94,54709.34,1303735.07,2705.13,33163,27744.33,24966.22,3082.02,3828.15,6457.24,14226.75,20575.14,13866.2,0,101473.63,51915.55,2772.66,15776.58,23084.5,2420.25,2297.78,2157.55,2348.14,2343.94,8129.03,5930.29,2299.1,4509.68,2788.1,2700.34,2157.55,2130.92,5656.48,2212.41,2157.55,4689.99,2311.01,25085.15,2734.13,3355.31,6828.74,9249.66,2985.48,10406.98,23750.07,8220.24,12812.69,4062.82,14702.6,62060.33,47018.88,357.52,19161.64,11690.98,3598.6,8071.43,3752.14,6966.5,7846.05,11853.03
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
