Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.02,0.02,0.03,0.02,0.06,0.05,0.03,0,0.02,0.03,0.02,0,0,0,0.04,0.03,0,0.03,0,0.05,0.04,0.04,0.02,0.03,0,0.05,0,0.05,0.04,0,0,0,0.06,0,0.08,0,0,0,0,0,0,0,0,0.07,0,0,0.06,0,0,0.03,0.02,0.03,0,0,0,0.02,0,0.03,0.01,0.02,0,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.03,0,0,0.05,0.02,0.02,0,0.06,0.07,0,0,0,0,0.03,0,0,0.02,0.02,0.02,0.03,0.04,0.06,0.05,0.03,0.04,0.03,0.03,0.03,0.02,0.05,0.03,0.02,0.04,0.02,0,0.03,0.02,0.04,0.02,0.02,0.04,0.05,0,0.13,0,0,0,0,0,0.13,0.03,0,0,0.03,0.03,0.04,0
,"£2,000 - £2,499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£2,500 - £2,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£3,000 - £3,449",2,1,1,0,1,1,2,0,1,1,1,0,0,0,1,0,0,2,1,1,0,1,1,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,2,2,1,1,0,2,1,1,2,1,2,1,2,2,0,2,0,2,2,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0
,,0.01,0.02,0.03,0,0.02,0.02,0.02,0,0.01,0.02,0.02,0,0,0,0.04,0,0,0.02,0.03,0.03,0,0.04,0.01,0.02,0,0.03,0,0,0.07,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0.05,0,0,0,0,0,0.01,0,0.02,0.01,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.23,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0.07,0,0.01,0.01,0.01,0.02,0.01,0.03,0,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0,0.01,0,0.02,0.02,0.02,0,0.03,0,0,0,0,0.03,0,0.16,0,0,0,0.03,0,0.04,0.03,0,0.03,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£3,500 - £3,999",1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
,,0.01,0.02,0,0,0,0,0.01,0,0,0.03,0,0,0.04,0,0,0,0.03,0,0,0,0,0,0.01,0,0.03,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0.2,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0
,"£4,000 or more",2,0,2,0,1,1,2,0,0,2,0,0,0,0,0,2,0,2,0,1,1,0,2,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,0,2,1,2,2,2,2,2,0,1,2,2,2,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0
,,0.01,0,0.05,0,0.02,0.01,0.02,0,0,0.05,0,0,0,0,0,0.03,0,0.02,0,0.02,0.04,0,0.02,0.02,0.03,0,0.03,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0.09,0.11,0,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0.01,0.01,0.01,0.11,0,0,0,0,0,0,0.45,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0.07,0.01,0.01,0.01,0.02,0.01,0,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0,0.01,0.01,0.02,0.01,0,0.02,0.01,0,0.01,0,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0.09,0.01,0.03,0.03,0
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don't know,4,0,2,3,1,1,1,0,4,1,3,0,3,1,1,0,4,1,0,0,1,1,4,1,1,3,1,1,2,1,0,0,1,2,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,3,2,0,0,0,4,0,3,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,3,1,0,4,4,4,3,2,1,3,3,3,3,3,3,4,1,3,4,3,4,0,4,4,2,1,1,2,0,1,1,1,1,1,0,0,1,2,0,2,1,0,1,0
,,0.03,0,0.05,0.06,0.02,0.01,0.01,0,0.04,0.02,0.05,0,0.12,0.14,0.03,0,0.11,0.01,0,0,0.03,0.03,0.04,0.01,0.03,0.05,0.02,0.03,0.09,0.03,0,0,0.04,0.23,0.04,0,0,0.2,0,0,0.2,0,0,0,0.09,0,0,0.06,0,0,0.06,0.05,0,0,0,0.03,0,0.04,0.03,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0.05,0,0,0,0,0,0,0,0.03,0.05,0,0.03,0.03,0.03,0.02,0.02,0.03,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0,0.03,0.04,0.03,0.02,0.01,0.04,0,0.03,0.05,0.04,0.04,0.12,0,0,0.07,0.04,0,0.09,0.01,0,0.01,0
,,,,,,,,,,,,,,,,,,bcdh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base for stats,124,48,32,44,46,61,107,31,85,37,48,4,20,6,21,61,30,94,34,36,24,24,100,94,35,60,63,36,24,29,28,6,19,5,23,12,1,7,12,2,3,12,7,15,9,8,30,15,5,34,40,35,14,0,1,123,1,57,67,89,9,8,16,2,83,4,0,2,0,0,7,2,2,4,1,2,0,10,4,2,2,0,100,5,4,21,81,76,5,19,15,4,0,0,9,90,13,15,120,124,124,113,82,29,55,94,69,93,101,98,122,40,96,124,74,123,1,114,110,52,60,58,47,17,27,15,26,23,5,8,3,15,33,56,19,65,38,57,22
,Mean score,441.77,375.62,742.48,297.33,552.67,491.95,469.81,262.33,342.5,682.7,371.68,200.69,464.36,309.91,619.6,396.77,401.11,454.57,328.98,520.18,530.59,558.9,413.11,454.57,457.12,461.31,420.2,401.39,548.47,511.39,373.74,206.99,655.1,176.1,389.36,423.64,624.5,770.08,300.47,407.45,158.73,587.95,774.13,401.94,308.18,376.46,413.13,431.36,347.59,543.47,479.77,374.97,294.23,0,24.5,445.67,24.5,404.1,474.22,451.05,603.05,210.4,459.66,74.5,429.77,252.35,0,1989.66,0,0,738.03,127.11,92.66,364.47,24.5,51.55,0,273.98,818.6,632.98,74.5,0,463.25,285.18,849.48,255.38,477.15,446.7,923.35,404.71,415.67,366.96,0,0,323.38,445.49,414.96,532.2,444.3,441.77,441.77,461.05,458.08,447.81,533.81,471.51,510.07,485.48,493.59,478.49,445.9,418.7,452.07,441.77,476.49,443.65,74.5,446.85,396.67,376.04,401.82,381.84,478.93,721.43,431.53,530.26,307.69,391.71,767.5,185.44,152.78,528.61,377.33,274.01,1000.77,474.21,490.06,553.16,260.79
,,,,c,,d,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Standard Deviation,737.646,721.552,1059.972,299.095,768.654,688.431,781.73,237.293,465.282,1119.888,549.133,103.096,821.903,380.316,748.323,745.406,695.939,753.431,548.617,824.426,886.398,706.541,745.699,753.431,918.968,653.141,820.026,443.741,877.474,1005.9,689.43,168.348,971.745,134.918,482.014,380.831,*,1307.147,299.782,212.497,153.229,1208.981,1349.527,465.469,340.186,294.062,664.191,792.196,359.693,950.968,897.582,352.496,260.027,0,0,739.995,0,701.095,771.562,731.204,1374.856,231.427,478.728,0,661.158,129.95,0,3202.065,0,0,1554.175,159.222,105.827,248.119,0,42.748,0,283.656,713.28,469.024,0,0,758.777,361.079,1488.155,394.47,813.283,745.414,1566.395,476.174,493.361,472.293,0,0,385.101,686.868,840.137,1064.254,746.86,737.646,737.646,766.905,711.251,646.828,811.583,722.438,793.277,785.956,798.839,762.77,742.789,569.31,718.969,737.646,713.316,739.076,0,762.271,668.555,542.142,691.477,600.929,707.564,1200.252,825.634,567.126,589.768,316.363,1288.154,294.825,113.963,549.024,635.561,506.549,1254.358,833.685,740.793,923.24,216.316
,Error variance,4153.6,9641.44,33045.29,2080.42,12057.74,7405.27,5313.93,1759.62,2405.42,32157.65,6030.93,2657.17,33776.21,24106.75,25453.98,8292.98,16144.35,5620.37,8360.58,17886.29,29100.05,19199.99,5295.87,5620.37,22824.36,6880.53,9888.87,5791.35,27498.6,32639.83,15332.68,4723.53,42922.22,3033.82,10560.79,12086.03,*,213579.21,6419.23,15051.71,5869.8,132875.92,260174.72,16666.28,11572.64,12353.23,12974.99,41838.27,25875.78,28260.65,18736.13,3030.56,4829.57,0,0,4212.25,0,7802.13,8754.54,5749.03,210025.47,5950.96,12732.24,0,5082.91,3377.42,0,5126610.71,0,0,345065.72,12675.82,5599.68,15390.79,0,913.71,0,7314.61,101753.77,109991.97,0,0,5380.77,21729.66,553651.21,7780.35,7602.63,6859.77,408932.31,11337.09,15212.84,55765.15,0,0,16478.07,4914.45,54294.59,70789.75,4392.13,4153.6,4153.6,4942.39,5748.61,14427.12,11163.83,5271.88,8503.89,6239.66,5963.96,5594.41,4277.02,7717.01,5018.61,4153.6,6360.25,4201.79,0,4842.14,3886.66,5343.95,7711.94,5919.94,10217.3,80033.62,23505.9,21442.16,12422.36,4170.23,276556.62,10865.24,4329.16,18839.2,11541.08,4349.02,78670.67,9929.02,13719.35,13973.32,2034.46
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
