Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.16,0.15,0.18,0.16,0.19,0.16,0.27,0.15,0.25,0.19,0.13,0.08,0.21,0.34,0.29,0.06,0.15,0.08,0.18,0.07,0.12,0.09,0.17,0.16,0.16,0.16,0.15,0.19,0.28,0,0.19,0.14,0.19,0.16,0.15,0.3,0.16,0.14
,,,,,,,,,,,,,,,ej,,,,,,,,,,,,,,,,,,,,,,c,,
,Somewhat equipped (4.0),145,33,64,145,96,105,12,131,2,75,71,8,11,16,8,19,5,14,9,16,13,9,17,83,62,126,7,5,5,1,17,70,74,143,2,9,53,81
,,0.46,0.5,0.44,0.46,0.44,0.45,0.34,0.48,0.51,0.46,0.46,0.58,0.46,0.38,0.48,0.62,0.38,0.55,0.35,0.61,0.4,0.43,0.39,0.47,0.45,0.48,0.5,0.25,0.45,0.51,0.36,0.46,0.47,0.47,0.29,0.31,0.5,0.46
,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),54,12,20,54,38,38,4,50,0,24,31,1,5,6,1,7,4,5,8,2,10,2,5,29,26,44,1,6,2,1,10,32,20,53,2,4,16,34
,,0.17,0.18,0.14,0.17,0.17,0.17,0.12,0.18,0,0.15,0.2,0.08,0.2,0.14,0.06,0.22,0.32,0.18,0.31,0.07,0.3,0.09,0.11,0.16,0.18,0.17,0.07,0.29,0.18,0.49,0.22,0.21,0.13,0.17,0.29,0.13,0.15,0.2
,,,,,,,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,
,Somewhat unequipped (2.0),48,8,27,48,35,40,7,40,1,24,24,1,1,6,2,2,1,4,3,6,4,8,10,26,22,38,4,5,1,0,10,22,25,47,1,7,17,24
,,0.15,0.12,0.19,0.15,0.16,0.17,0.2,0.15,0.24,0.15,0.15,0.08,0.04,0.13,0.12,0.06,0.07,0.16,0.13,0.22,0.12,0.39,0.23,0.15,0.16,0.14,0.28,0.23,0.1,0,0.21,0.14,0.16,0.15,0.14,0.23,0.16,0.14
,Not at all equipped (1.0),13,1,5,13,8,9,1,12,0,7,7,2,2,0,0,1,1,0,1,1,2,0,3,9,4,12,0,1,0,0,1,6,7,12,1,1,3,9
,,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.04,0,0.04,0.04,0.17,0.09,0,0,0.03,0.07,0,0.04,0.03,0.06,0,0.07,0.05,0.03,0.05,0,0.04,0,0,0.02,0.04,0.04,0.04,0.14,0.03,0.03,0.05
,Don't know,3,1,2,3,2,2,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,3,0,3,0,0,1,1
,,0.01,0.01,0.01,0.01,0.01,0.01,0.05,*%,0,0,0.02,0,0,0,0.05,0,0,0.04,0,0,0,0,0.02,0,0.02,0.01,0,0,0,0,0,0.02,0,0.01,0,0,0.01,0.01
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,196,43,89,196,136,141,21,172,3,106,91,9,16,31,13,21,7,16,13,18,17,11,24,112,84,168,9,9,8,1,26,91,103,193,3,19,70,106
,,0.62,0.66,0.62,0.62,0.62,0.61,0.61,0.62,0.76,0.66,0.59,0.66,0.67,0.72,0.76,0.69,0.54,0.62,0.52,0.68,0.52,0.52,0.56,0.64,0.61,0.63,0.65,0.44,0.72,0.51,0.55,0.59,0.66,0.63,0.44,0.61,0.65,0.61
,NET: Unequipped,61,9,32,61,43,49,8,53,1,31,30,3,3,6,2,3,2,4,4,7,6,8,13,35,26,51,4,6,1,0,11,28,32,60,2,8,20,33
,,0.19,0.14,0.22,0.19,0.2,0.21,0.22,0.19,0.24,0.19,0.2,0.25,0.13,0.13,0.12,0.1,0.15,0.16,0.17,0.25,0.18,0.39,0.3,0.2,0.19,0.19,0.28,0.27,0.1,0,0.23,0.18,0.21,0.19,0.27,0.26,0.19,0.19
,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
,Mean score,3.55,3.67,3.55,3.55,3.58,3.52,3.67,3.54,3.76,3.62,3.48,3.33,3.67,3.93,3.98,3.63,3.47,3.56,3.48,3.47,3.4,3.21,3.36,3.55,3.56,3.56,3.51,3.31,3.9,3.51,3.5,3.52,3.6,3.56,3.19,3.62,3.6,3.51
,,,,,,,,,,,,,,,jl,,,,,,,,,,,,,,,,,,,,,,,,
,Base for stats,312,64,141,312,217,229,33,275,4,160,152,14,24,43,16,30,12,25,25,27,32,21,43,176,136,263,14,21,11,2,47,151,155,305,7,31,106,173
,Standard Deviation,1.068,0.951,1.104,1.068,1.083,1.076,1.188,1.053,1.233,1.088,1.045,1.295,1.145,1.018,0.971,0.835,1.115,0.874,1.079,1.038,1.048,1.092,1.232,1.089,1.044,1.068,1.093,1.174,0.955,0.685,1.093,1.026,1.097,1.062,1.344,1.245,1.031,1.066
,Error variance,*,0.01,0.01,*,0.01,0.01,0.04,*,0.38,0.01,0.01,0.14,0.05,0.02,0.06,0.02,0.1,0.03,0.05,0.04,0.03,0.06,0.04,0.01,0.01,*,0.09,0.07,0.08,0.23,0.03,0.01,0.01,*,0.26,0.05,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
