Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,NET: Asian or Asian British,122,57,48,57,82,75,42,79,0,63,59,1,4,18,3,12,1,17,14,6,7,10,29,79,43,0,0,122,0,0,122,58,62,121,1,22,37,61
,,0.06,0.07,0.05,0.06,0.06,0.06,0.07,0.06,0,0.06,0.06,0.02,0.03,0.08,0.03,0.07,0.01,0.09,0.09,0.03,0.03,0.05,0.11,0.07,0.05,0,0,1,0,0,0.38,0.06,0.07,0.06,0.03,0.09,0.07,0.05
,,,,,,,,,,,,,,,bfj,,fj,,bfij,bfj,,,,abdfij,,,,,abdf,,,abd,,,,,c,,
,NET: Black or Black British,119,58,59,46,84,81,41,77,1,63,54,0,10,7,2,11,9,12,7,4,17,12,28,80,38,0,0,0,119,0,119,56,61,118,1,15,30,69
,,0.06,0.07,0.06,0.04,0.06,0.06,0.07,0.05,0.07,0.07,0.05,0,0.07,0.03,0.02,0.06,0.1,0.07,0.04,0.03,0.06,0.07,0.11,0.07,0.04,0,0,0,1,0,0.37,0.05,0.06,0.06,0.03,0.06,0.05,0.06
,,,c,,,,,,,,,,,,,,,acdi,,,,,a,acdhi,b,,,,,abcf,,abc,,,,,,,
,NET: Another ethnicity,15,8,5,7,12,9,5,10,0,6,8,0,1,3,0,2,0,2,0,0,2,1,4,7,8,0,0,0,0,15,9,7,7,15,0,2,2,10
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,1,0.03,0.01,0.01,0.01,0,0.01,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
