Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.03,0.04,0.03,0.02,0.02,0.02,0.03,0.03,0,0.02,0.03,0,0.02,0,0.03,0.04,0,0.05,0,0,0.05,0,0.07,0.02,0.03,0.03,0.04,0,0.03,0,0.02,0.03,0.02,0.03,0,0.07,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,Don't know,9,5,9,2,6,7,5,4,0,1,7,2,0,0,1,1,1,2,0,1,0,1,0,3,6,6,0,1,2,0,3,8,1,9,0,0,2,6
,,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0,*%,0.02,0.11,0,0,0.03,0.02,0.04,0.03,0,0.02,0,0.02,0,0.01,0.03,0.01,0,0.03,0.05,0,0.03,0.03,*%,0.02,0,0,0.01,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,NET: Equipped,354,118,354,144,275,249,94,259,1,170,183,15,27,37,15,27,13,29,27,30,44,35,56,211,142,296,12,20,24,1,57,177,169,347,7,40,94,212
,,0.62,0.59,0.62,0.68,0.63,0.63,0.62,0.62,0.5,0.65,0.6,0.68,0.59,0.67,0.54,0.52,0.56,0.54,0.71,0.61,0.63,0.63,0.71,0.62,0.62,0.62,0.52,0.65,0.66,0.47,0.62,0.6,0.65,0.62,0.64,0.7,0.6,0.62
,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
,NET: Unequipped,91,35,91,30,70,57,21,70,0,40,51,2,7,7,2,7,4,14,2,7,15,11,12,59,32,76,5,5,4,1,15,51,39,90,1,11,24,54
,,0.16,0.17,0.16,0.14,0.16,0.14,0.14,0.17,0,0.15,0.17,0.1,0.15,0.13,0.07,0.15,0.16,0.26,0.06,0.14,0.22,0.2,0.16,0.17,0.14,0.16,0.22,0.16,0.11,0.53,0.16,0.17,0.15,0.16,0.09,0.2,0.16,0.16
,,,,,,,,,,,,,,,,,,,h,,,h,,,,,,,,,,,,,,,,,
,Mean score,3.6,3.57,3.6,3.71,3.61,3.64,3.7,3.57,3.5,3.67,3.54,3.88,3.46,3.73,3.61,3.46,3.7,3.38,3.86,3.62,3.53,3.56,3.69,3.58,3.63,3.6,3.34,3.57,3.84,2.94,3.61,3.53,3.68,3.6,3.55,3.7,3.59,3.59
,,,,,,,,,,,,,,,,,,,,beg,,,,,,,,,,,,,,,,,,,
,Base for stats,560,196,560,211,433,389,146,412,2,263,297,20,46,55,26,50,23,52,38,48,70,54,79,338,222,471,22,30,35,2,90,289,260,549,11,56,155,337
,Standard Deviation,1,1.063,1,0.986,0.991,0.973,1.043,0.985,0.694,1.016,0.982,0.922,0.864,0.919,0.924,0.968,1.081,1.135,0.813,0.904,1.12,0.966,1.11,0.997,1.006,1.002,1.022,0.861,1.043,1.417,0.994,0.99,1.018,1.006,0.682,1.216,1.001,0.966
,Error variance,*,0.01,*,*,*,*,0.01,*,0.24,*,*,0.05,0.02,0.02,0.03,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,*,*,*,0.05,0.02,0.03,1,0.01,*,*,*,0.04,0.03,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
