Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.06,0.05,0.08,0.06,0.06,0.05,0.05,0.05,0.07,0.05,0.08,0.04,0.06,0.07,0.08,0.06,0.05,0.06,0.05,0.08,0.06,0.06,0.06,0.06,0.08,0.06,0.06,0.05,0.08,0.08,0.02,0.11,0.08,0.08,0.05,0.04,0,0.05,0.02,0,0.04,0.03,0.05,0.03,0.08,0.1,0.05,0.11,0.04,0.05,0.04,0.05,0.08,0.12,0.03,0.06,0.03,0.06,0.05,0.06,0.08,0.05,0.05,0,0.06,0,0,0.06,0,0.04,0.08,0.27,0.05,0.04,0,0,0.14,0.06,0.04,0,0,0,0.06,0,0.08,0.06,0.05,0.05,0.07,0.1,0.1,0.13,0,0,0.05,0.05,0.05,0.12,0.06,0.06,0.06,0.05,0.04,0.02,0.08,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.04,0.06,0.06,0.06,0.08,0.05,0.04,0.04,0.03,0.05,0.07,0.09,0.07,0.02,0.07,0.07,0.15,0.04,0.11,0.09,0.08,0.02,0.07,0.05,0.05,0.05,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,b,b,,,,,,,,,,,,b,,begj,,,,,b,abcfgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,abj,,,,,,,abjk,,,,,,,dm,,,,,,,,,,,,,,,,,,,c,c,,c,c,cg,,,c,c,,c,,,,
,"£1,500 - £1,999",45,7,15,23,16,16,28,16,27,18,16,8,9,4,7,12,22,23,6,13,4,15,30,23,19,19,25,11,7,17,6,1,5,3,6,5,1,6,1,1,2,8,2,1,4,3,4,11,3,5,14,11,4,1,8,36,8,24,21,35,4,2,4,0,34,0,0,1,1,2,1,0,1,1,0,0,0,3,1,0,0,0,32,1,11,2,25,24,1,8,7,1,0,0,1,26,9,8,40,45,33,25,14,5,12,16,15,19,21,28,41,9,21,27,16,41,3,37,30,11,13,18,11,5,11,11,4,10,1,2,0,12,9,10,14,11,17,15,2
,,0.04,0.02,0.05,0.05,0.06,0.04,0.04,0.07,0.04,0.05,0.04,0.07,0.04,0.04,0.05,0.03,0.05,0.04,0.02,0.05,0.04,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.06,0.03,0.03,0.03,0.05,0.04,0.06,0.12,0.06,0.02,0.03,0.04,0.07,0.02,0.01,0.04,0.03,0.03,0.08,0.04,0.03,0.06,0.04,0.02,0.01,0.1,0.04,0.1,0.04,0.04,0.04,0.05,0.02,0.04,0,0.05,0,0,0.03,0.04,0.09,0.05,0,0.02,0.03,0,0,0,0.05,0.06,0,0,0,0.04,0.02,0.08,0.02,0.04,0.04,0.01,0.05,0.05,0.04,0,0,0.01,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.02,0.05,0.05,0.03,0.04,0.04,0.04,0.07,0.05,0.04,0.02,0.05,0.05,0.03,0,0.1,0.03,0.03,0.05,0.03,0.04,0.04,0.02
,,,,a,a,,,,c,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,gj,,,,,,fgj,,,,,,,acdeg,,acdeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,bcd,,,,,,,
,"£2,000 - £2,499",26,8,9,9,7,9,18,8,19,7,14,2,4,4,2,11,11,15,5,6,5,4,22,15,9,10,16,6,4,9,8,0,3,1,5,1,0,2,3,1,1,3,2,4,1,4,3,1,1,3,7,5,5,3,2,24,2,13,13,21,0,1,3,0,19,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,21,0,4,1,15,12,4,6,1,5,0,0,0,18,3,4,22,26,16,13,9,3,3,11,6,10,12,12,24,3,10,13,6,22,4,17,16,11,10,12,5,3,5,7,5,6,0,0,0,2,6,10,8,7,11,12,2
,,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.04,0.01,0.03,0.02,0.02,0.02,0.02,0.05,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0,0.02,0.01,0.03,0.01,0,0.02,0.06,0.04,0.01,0.03,0.02,0.04,0.01,0.05,0.02,0.01,0.01,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0,0.01,0.03,0,0.03,0,0.27,0.03,0,0,0,0,0,0.02,0,0,0,0.02,0.04,0.1,0,0,0.03,0,0.03,0.01,0.02,0.02,0.05,0.04,0.01,0.23,0,0,0,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.04,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0,0,0,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02
,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,hk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£2,500 - £2,999",13,3,3,6,1,2,9,3,10,3,4,0,4,2,0,5,6,7,5,1,2,0,13,7,6,3,11,0,3,6,4,0,1,2,0,0,0,0,3,0,1,1,2,0,1,0,2,2,2,3,4,3,1,0,2,11,2,7,6,11,0,1,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,2,1,9,9,0,1,1,0,0,0,0,8,4,1,12,13,9,9,8,0,3,8,3,8,8,7,12,2,8,9,4,13,0,13,10,6,3,8,5,1,6,2,2,2,0,1,0,2,2,5,4,5,4,3,2
,,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0.01,0.02,*%,0.02,0,0.02,0.01,0.02,0.01,0.02,0,0.01,0.02,0.02,0,*%,0.03,0,0,0,0,0.05,0,0.02,0.01,0.02,0,0.01,0,0.01,0.02,0.03,0.02,0.02,0.01,*%,0,0.03,0.01,0.03,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02
,,,,,,,,,,,,,,,,,,,,f,,f,,f,,d,,d,,,,,,,f,,,,,agj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£3,000 - £3,449",13,5,4,4,2,2,7,3,8,6,4,2,3,2,0,7,6,7,2,3,2,2,12,7,5,4,9,3,1,5,4,0,1,0,3,0,0,0,0,0,0,2,0,2,2,0,4,2,1,2,3,3,1,1,3,10,3,7,7,9,1,3,1,0,9,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,10,0,2,2,8,8,0,2,2,0,0,0,0,9,1,3,11,13,9,8,4,2,4,4,4,6,6,8,12,4,5,8,6,12,1,11,8,5,3,4,4,2,1,2,2,6,0,0,0,6,1,2,4,4,3,2,1
,,0.01,0.02,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0,0.01,0,0.02,0,0,0,0,0,0,0.02,0,0.02,0.02,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0,0.01,0,0,0,0,0,0,0.05,0.03,0.03,0,0,0.06,0,0,0.06,0,0,0.01,0,0.02,0.02,0.01,0.01,0,0.01,0.02,0,0,0,0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,*%,0.01,0.01,0.03,0,0,0,0.05,*%,0.01,0.01,0.01,0.01,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,bcd,,,,,,,
,"£3,500 - £3,999",10,2,3,4,2,2,8,4,6,4,2,0,2,0,0,4,2,8,3,4,1,0,10,8,1,5,5,3,2,1,4,0,2,0,2,1,0,1,1,0,0,1,1,2,1,1,0,0,2,1,4,3,1,0,1,9,1,6,4,7,1,2,0,0,6,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7,0,1,2,7,6,1,0,0,0,0,0,0,5,2,0,8,10,7,7,3,1,2,4,2,5,5,5,8,1,4,6,5,8,2,7,6,3,4,7,1,1,1,1,2,3,0,2,0,1,3,4,1,2,5,3,1
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0.01,0,0,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.02,0,0.01,0,0.01,0.01,0,0.01,0.02,0,0,0.01,0.01,0.02,0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0,0.01,0,0,0.04,0,0,0.03,0,0.02,0.04,0,0,0,0,0,0,0,0,0.01,0,0.01,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0.01,0,0.03,0,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,
,"£4,000 or more",15,3,7,5,5,7,11,4,10,5,9,2,1,1,2,6,5,10,4,5,1,4,10,10,4,9,6,6,3,4,2,0,3,0,0,6,0,1,1,1,1,0,1,0,2,1,2,3,1,1,2,3,3,2,3,11,3,5,9,9,2,1,2,1,8,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,6,2,5,2,5,3,2,1,1,0,0,0,2,3,7,3,10,15,10,7,6,0,1,6,1,6,6,9,11,0,6,10,4,12,2,8,5,3,2,6,4,1,2,2,6,1,1,1,0,5,2,3,5,4,7,7,2
,,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,*%,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0,0.02,0,0,0.06,0,0.01,0.02,0.04,0.02,0,0.01,0,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.02,0.1,0.01,0.05,0,0.03,0,0,0.02,0.06,0,0,0.06,0,0,0.01,0,0.11,0.16,0,0.01,0.05,0.04,0.02,0.01,0.01,0.03,0.01,0.01,0,0,0,0.03,*%,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0,*%,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.04,0.01,0,0.04,0.01,0.01,0.02,0.01,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdef,,,,,,,,,,,,,,,,,,,abg,,abg,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,bj,,,,,,bj,,abj,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,,,,,
,Don't know,25,6,6,13,10,11,19,1,14,9,10,3,4,3,1,8,10,15,8,4,3,4,21,15,8,14,10,9,6,8,2,0,4,2,3,6,1,0,3,0,0,1,2,0,1,1,7,5,5,6,6,7,6,0,0,25,0,16,9,17,2,2,2,3,15,0,0,2,0,0,1,1,1,0,1,0,0,0,1,1,2,1,14,1,0,9,11,9,2,3,3,1,0,1,3,9,5,7,19,25,17,14,10,3,5,10,6,11,11,10,21,4,13,9,6,19,6,15,11,5,5,10,9,1,6,6,5,3,0,4,1,7,4,5,6,6,11,9,1
,,0.02,0.02,0.02,0.03,0.04,0.03,0.02,*%,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0,0.02,0.03,0.02,0.06,0.12,0,0.05,0,0,0.01,0.02,0,0.01,0.02,0.04,0.04,0.07,0.03,0.02,0.03,0.03,0,0,0.02,0,0.03,0.02,0.02,0.02,0.02,0.02,0.26,0.02,0,0,0.07,0,0,0.04,0.06,0.02,0,0.07,0,0,0,0.05,0.09,0.27,0.25,0.02,0.03,0,0.08,0.02,0.02,0.03,0.02,0.02,0.04,0,0.24,0.05,0.01,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0,0.05,0.05,0.05,0.01,0.01,0.02,0.02,0.03,0.02,0.01
,,,,,,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,ag,,,,,,,,a,a,adegh,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,ac,,,,,,,,,abj,,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd,,,,,,,
,Base for stats,1064,332,272,460,262,356,748,237,661,393,391,117,211,106,122,408,433,631,287,255,89,239,826,631,335,477,581,249,227,297,246,38,172,55,166,83,7,96,52,21,54,107,93,98,101,83,166,128,66,169,247,276,181,106,85,979,85,539,525,783,82,101,89,7,733,18,4,28,22,20,26,14,34,33,14,8,13,59,20,10,5,3,809,37,128,108,637,563,74,160,140,21,1,3,52,665,182,153,901,1064,733,632,408,131,241,451,310,486,518,574,926,205,512,597,335,923,142,776,650,324,285,504,277,71,214,260,216,189,27,70,17,122,265,369,294,305,418,341,120
,Mean score,591.84,504.84,687.15,598.37,604.37,575.12,582.26,702.27,612.18,567.02,644.29,558.28,571.61,577.2,564.07,604.52,569.38,607.26,530.38,659.76,704.95,561.24,600.69,607.26,644.87,584.91,599.43,598.75,569.72,672.93,537.57,426.44,574.88,553.6,508.09,778.88,437.14,496.32,737.97,550.9,534.02,635.23,484.45,533.59,614.12,568.09,543.69,734.58,685.33,518.04,600.74,566.5,563.56,590.76,855.49,568.85,855.49,597.79,586.45,599.74,567.81,530.76,579.63,759.23,600.42,372.7,687.55,713.82,320.57,440.96,655.98,979.84,629.87,571.8,479.98,168.21,450.46,493.83,483.8,1273.34,1090.48,108.04,566.72,537.67,800.65,562.9,561.17,555.51,604.37,594.03,551.78,903.82,124.5,98.45,520.32,540.54,673.66,689.41,583.93,591.84,580.86,568.9,573.08,442.12,587.3,569,550.77,584.47,579.05,600.04,592.3,506.67,552.12,605.02,633.43,597.4,555.65,579.96,558.98,588.66,540.32,580.86,608.04,745.07,578.09,497.11,601.06,691.85,711.11,560.72,281.24,972.85,558.65,470.96,620.89,561.91,609.9,607.73,528.48
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,bf,,,,,,,,,,,,afj,,,,,,,abcdg,,abcdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,j,,,,,,,,,,,,d,d,,,d,d,,,,,,,,,c,,,,c,,,,bcd,,,c,,,,
,Standard Deviation,841.014,779.83,958.726,803.776,830.731,811.342,837.935,935.807,858.189,819.503,885.17,832.538,806.038,821.298,701.064,870.638,815.086,858.665,812.505,899.564,872.193,766.515,861.585,858.665,828.424,836.037,848.571,887.991,776.736,860.773,873.157,462.851,816.446,643.381,726.989,1126.25,584.618,759.181,995.01,955.025,763.427,764.379,782.838,767.937,953.014,810.224,782.989,911.79,993.3,758.402,860.749,810.759,778.26,782.805,1151.53,805.02,1151.53,823.818,859.712,829.723,818.938,885.083,839.037,1524.873,818.152,917.906,1096.258,1041.6,392.406,530.964,949.561,1213.061,904.705,924.444,1075.08,183.056,822.92,712.034,610.252,1486.784,1844.16,30.319,787.055,951.252,1035.397,907.912,803.364,790.943,897.281,741.985,706.434,908.915,0,53.46,831.839,761.32,994.537,884.384,816.264,841.014,827.254,826.107,835.376,654.803,775.252,826.597,733.038,842.256,829.079,846.222,823.173,693.722,808.747,866.946,872.205,842.589,832.736,825.725,800.588,836.466,818.696,848.125,831.893,956.153,793.664,733.256,909.879,901.309,914.276,865.033,379.878,1116.383,746.675,763.297,853.786,818.407,856.545,858.809,818.618
,Error variance,630.96,1555.33,3094.8,1492.05,2421.45,1700.97,877.67,3679.56,1049.13,1646.04,1911.04,6244.32,3108.6,6076.86,3695.42,1695.77,1541.45,1068.56,2164.47,2859.42,7458.04,2407.97,846.44,1068.56,2000.83,1386.82,1182.38,3413.54,2209.96,2429.28,2866.17,5637.66,3189.39,6467.8,3431.9,16473.24,42722.23,5541.88,17679.39,32574.05,8966.47,5564.53,5949.86,6937.97,8109.24,8525.5,3143.96,6598.1,15179.15,3464.9,2674.69,2054.16,3346.34,5780.97,18676.34,617.2,18676.34,1138.72,1410.51,849.93,7369.89,7057.41,7110.94,290654.77,885.41,40121.53,300445.49,37411.38,6415.95,12257.49,31091.93,98101.19,22735.85,22489.36,82556.97,3723.29,48371.24,7799.87,15516.99,221052.68,680184.87,306.42,717.79,21544.76,8715.82,7294.72,947.72,1040.92,10063.9,3238.48,3371.95,35918.51,0,714.48,11930.27,815.2,5495.02,4888.34,695.5,630.96,870.67,1003.61,1611.67,3107.01,2329.52,1426.43,1628.32,1369.49,1247.5,1158.73,688.63,2228.01,1184.91,1168.89,2107.32,722.23,5024.99,822.46,920.89,2010.56,2197.59,1349.56,2337.99,11149.13,2863.2,1976.71,3631.05,4102.82,27863.36,10250.43,8017.08,9813.47,1991.16,1474.99,2390,1987.51,1678.88,1998.79,5076.78
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
