Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.03,0,0.01,0.02,0.04,0.05,0.01,0.04,0.04,0.04,0.05,0.02,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0,0.04,0.05,0.03,0.05,0,0.05,0.05,0.07,0.03,0.03,0,0.09,0.02,0,0.04,0.04,0,0.01,0.03,0.07,0.01,0.07,0,0.03,0,0.03,0.04,0.04,0.01,0.03,0.05,0,0.04,0,0,0.09,0,0.07,0,0,0.05,0.03,0,0,0,0.06,0.06,0,0,0,0.04,0,0.02,0.01,0.05,0.05,0.06,0.02,0,0.1,0,0,0,0.03,0.01,0.11,0.03,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.05,0.03,0,0.04,0.04,0.02,0.03,0.05,0.03,0.06,0.04,0.05,0.04,0,0.06,0.01,0,0.03,0.03,0.02,0.07,0.04,0.02,0.04,0.02
,,,,,,,,,,,,,,,,,,,a,,,a,,,a,,,,,,,,,,,,,,,,,,,,f,,,,,,,,adg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,i,,,,,,,,,deijk,,,,,,,,,,,,,,,,,,,,,,,,,,e,,e,,,e,,,,,,c,,,,
,"£1,500 - £1,999",6,3,0,2,2,3,6,3,2,4,0,0,0,0,2,2,0,6,2,3,1,2,4,6,2,4,2,1,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,2,2,0,0,0,6,0,1,5,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,6,5,1,0,0,0,0,0,0,6,0,0,6,6,6,5,2,3,4,4,4,4,4,4,6,3,3,6,4,6,0,6,5,5,2,4,1,2,0,2,2,0,0,0,0,0,0,1,5,5,1,1,2
,,0.01,0.01,0,0.01,0.01,0.01,0.01,0.02,*%,0.03,0,0,0,0,0.02,0.01,0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0,0,0.02,0.03,0.01,0,0,0,0,0,0,0,0,0.04,0.03,0,0.01,0.02,0,0.01,0.01,0.02,0,0,0,0.01,0,*%,0.02,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0.02,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0,0.01,0.01,0.02,0.01,0.01,*%,0.03,0,0.03,0.02,0,0,0,0,0,0,*%,0.05,0.01,0.01,*%,0.02
,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc,,,,
,"£2,000 - £2,499",6,2,2,2,1,3,6,2,3,3,1,0,0,0,0,5,0,6,2,3,2,0,6,6,2,2,5,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,2,2,2,0,0,0,6,0,1,5,4,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,6,6,6,6,4,2,3,5,5,5,6,5,6,2,5,5,5,6,0,6,5,5,4,4,1,2,1,1,1,0,1,0,0,0,0,2,5,6,0,5,0
,,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.02,*%,0,0,0,0,0.02,0,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.01,0.02,0,0.01,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0.03,0.02,0.01,0.02,0,0,0,0.01,0,*%,0.02,0.01,0,0,0.03,0,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0.03,0,0.08,0,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.02,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.02,0.02,0.01,*%,0.04,0.01,0.01,0.01,0,0.02,0,0,0,0,0.01,0.04,0.02,0,0.02,0
,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,bc,,,,
,"£2,500 - £2,999",4,2,0,2,0,0,4,1,3,1,1,0,1,0,0,2,1,3,0,2,1,0,4,3,1,1,3,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,4,0,2,2,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,2,3,0,0,0,0,0,0,3,0,0,4,4,4,4,2,0,0,2,0,2,2,4,4,0,4,4,1,4,0,4,4,1,2,1,0,3,0,1,0,0,0,0,0,0,0,1,3,3,1,0,1
,,0.01,0.01,0,0.01,0,0,0.01,0.01,0.01,0.01,*%,0,0.02,0,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,0.02,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0.03,0.01,0.02,0,0.02,0.01,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.02,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0.01,0.01,0.08,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0.01,*%,0.01,0.01,0,0.01,0.01,*%,0.01,0,0.01,0.01,*%,0.01,*%,0,0.05,0,0.01,0,0,0,0,0,0,0,*%,0.03,0.01,0.01,0,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdeijkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdeg,,,,,,,,,,,b,,,,
,"£3,000 - £3,449",7,3,1,3,2,4,7,2,6,1,3,0,2,0,1,4,2,5,1,3,1,1,6,5,1,3,4,2,1,1,3,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,3,3,1,0,0,7,0,3,4,4,0,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,7,0,0,1,6,5,1,1,0,1,0,0,0,7,0,0,7,7,6,6,4,2,3,4,4,5,5,6,7,3,6,6,4,7,0,7,7,4,5,2,3,2,2,1,2,0,0,0,0,1,0,3,3,5,2,3,3
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0,0.03,0,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0,0.01,0,0.02,0,0,0.02,0,0,0,0.01,0,0,0,0.03,0.03,0,0,0,0.02,0.02,0.01,0,0,0.01,0,0.01,0.02,0.01,0,0.05,0.01,0,0.01,0,0,0,0,0,0,0,0.11,0,0,0,0.12,0,0.05,0,0,0,0.02,0,0,0.01,0.02,0.02,0.02,0.02,0,0.07,0,0,0,0.02,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0,0.01,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.01,0.02,0,0,0,0,0.01,0,0.01,0.03,0.01,0.01,0.01,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,b,,,,
,"£3,500 - £3,999",2,1,0,1,0,0,2,1,2,0,0,0,1,0,0,1,1,1,0,1,0,0,2,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,2,2,2,2,1,0,2,1,2,2,0,2,1,2,1,0,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
,,*%,*%,0,0.01,0,0,*%,0.01,*%,0,0,0,0.01,0,0,*%,*%,*%,0,0.01,0,0,*%,*%,0,*%,*%,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,*%,0.01,0,0,0,*%,0,*%,*%,*%,0,0,0.01,0,*%,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,*%,0,0,0,0.01,0.01,0,0,0,0,0,0,0,*%,0,0,*%,*%,*%,*%,0.01,0.01,0,*%,*%,*%,*%,0,*%,*%,*%,*%,0,*%,0.06,*%,*%,0,0,0.01,0,0.02,0.01,0,0,0,0,0,0,0,0,*%,0.01,*%,*%,0,0
,"£4,000 or more",3,1,1,1,0,1,3,2,2,1,0,1,0,0,0,1,1,2,1,0,1,1,2,2,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2,1,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,3,3,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,2,1,2,2,1,2,3,0,1,0,1,0,1,0,0,0,0,0,2,1,3,0,2,0
,,0.01,*%,0.01,0.01,0,*%,0.01,0.02,0.01,0.01,0,0.02,0,0,0,*%,0.01,*%,*%,0,0.01,0.01,*%,*%,0.02,0,0.01,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0.02,0,0,*%,0.01,0,0,0.15,*%,0.15,0.01,*%,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,*%,0,0.04,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,*%,*%,0,0,0,0,0,0,0,*%,*%,0,0,*%,*%,*%,0.1,*%,*%,*%,0.01,0.01,0,0.01,0,0.02,0,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0
,,,,,,,,,a,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don't know,19,9,4,6,7,10,19,2,14,3,13,2,1,4,3,5,7,11,5,4,3,5,14,11,5,13,6,11,2,4,1,1,1,1,10,1,0,2,0,0,2,2,2,0,1,2,4,3,0,4,5,4,5,1,0,19,0,11,8,11,1,3,2,2,11,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,9,4,1,6,9,9,0,0,0,0,0,0,7,5,9,2,17,19,17,15,12,5,5,15,10,12,15,12,18,8,12,13,5,19,0,18,17,7,8,9,7,2,0,3,2,5,1,5,1,5,7,2,4,10,5,7,2
,,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.06,0.03,0.02,0.09,0.04,0.02,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.02,0.06,0.02,0.04,0.01,0.04,0.01,0.03,0.08,0.02,0,0.05,0,0,0.06,0.03,0.04,0,0.02,0.06,0.04,0.06,0,0.04,0.03,0.02,0.05,0.03,0,0.03,0,0.04,0.03,0.03,0.02,0.06,0.02,0.27,0.03,0,0,0,0.06,0,0,0,0,0,0.1,0.39,0.18,0.02,0.04,0,0.2,0.49,0.02,0.09,0.03,0.06,0.03,0.03,0,0,0,0,0,0,0.1,0.02,0.06,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.03,0.03,0.02,0.04,0,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0,0.04,0.02,0.07,0.02,0.05,0.13,0.06,0.05,0.01,0.04,0.03,0.03,0.02,0.02
,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,abcdej,,dj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,c,c,,,,,,
,Base for stats,529,252,119,159,231,294,529,113,397,126,214,61,60,41,77,230,162,367,165,137,65,139,391,367,117,293,233,182,110,93,115,25,78,32,122,60,4,38,32,12,28,62,45,36,52,33,114,49,27,104,156,148,89,23,10,519,10,271,256,351,57,50,63,5,322,12,6,11,19,12,18,9,16,20,8,2,5,38,16,9,4,1,369,36,38,100,282,249,35,70,55,16,1,3,59,318,143,42,503,529,471,450,288,109,173,327,234,339,367,380,500,139,367,402,239,514,15,464,430,223,216,268,168,54,91,86,97,71,36,87,8,74,134,217,101,356,159,277,99
,Mean score,412.6,387.76,361.66,490.26,348.12,382.07,412.6,588.33,401.17,446.77,333.59,332.83,435.35,233.56,373.95,466.09,345.91,442.02,359.38,510.07,507.93,355.76,432.76,442.02,461.57,358.8,483.62,333.14,401.18,498.41,506.1,322.66,438.03,311.53,341.94,315.21,227.01,450.74,352.43,406.13,287.09,343.43,289.51,545.74,313.79,425.6,538.62,497.32,244.37,362.21,443.44,466.06,326.4,250.78,806.9,405.01,806.9,386.93,442.45,420.99,253.86,437.62,500.39,367.15,420.68,446.53,311.89,461.08,252.22,316.59,207.55,267.65,775.28,273.19,119.2,148.94,609.38,521.74,446.25,502.64,419.54,124.5,459.66,270.87,416.31,304.19,511.65,503.47,642.59,285.24,208.5,554.43,374.5,415.37,241.94,467.81,339.26,309.53,414.23,412.6,406.99,407.51,404.25,403.32,417.67,400.12,400.94,411.39,398.47,419.47,409.27,385.86,420.97,422.44,444.06,401.38,787.15,417.15,420.18,429.73,455.5,449.36,343,819.52,392.85,481.23,351.69,309.48,390.53,277.83,364.81,375.14,232.89,377.9,764.97,461.85,317.1,385.39,428.85
,,,,,,,,,abc,,,,,,,,c,,,,acf,,,,,,,bd,,,,,,,,,,,,,,,,,,,,h,,,,,,,,,,,,,b,,,b,,,,,,,,,,,,,,,,,,,,d,,,,deik,deik,deikl,,,,,,,dei,e,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdefg,,g,,,,,,b,,b,abc,b,,,
,Standard Deviation,645.898,607.428,575.437,744.733,438.413,545.134,645.898,873.205,643.037,663.177,476.957,646.013,737.86,246.388,473.626,701.258,614.104,658.099,516.65,737.987,776.409,554.705,674.795,658.099,770.893,499.026,792.99,435.659,588.699,851.155,817.661,296.504,653.249,383.728,498.778,267.177,106.132,670.818,349.799,319.328,317.697,527.625,571.27,890.41,369.465,719.43,837.239,720.15,358.907,531.366,697.661,711.295,413.391,329.053,1519.7,618.103,1519.7,624.063,670.121,645.203,264.386,846.862,724.117,450.108,649.2,744.766,307.082,613.31,279.981,349.315,189.352,261.446,1276.597,264.385,113.843,41.972,1236.168,760.861,743.882,583.46,490.35,0,709.106,228.034,824.527,395.855,770.001,767.652,874.806,451.005,191.047,855.528,0,404.098,218.016,739.577,479.978,359.29,642.711,645.898,607.528,613.699,594.86,630.407,575.123,586.43,590.495,596.555,584.372,614.23,625.743,620.515,624.925,622.58,641.251,604.644,1458.959,630.249,639.615,646.485,724.894,695.82,491.577,1102.78,628.044,756.276,558.918,492.496,441.348,242.962,357.272,453.915,271.595,663.311,911.931,702.06,514.494,601.712,627.734
,Error variance,719.28,1246.52,2547.14,3601.47,759.71,925.76,719.28,6301.54,952.76,3186.98,984.8,6731.18,8641.85,1445.4,2578.41,1891.39,2258.23,1048.65,1466.63,3513.7,7931.73,2065.08,1056.49,1048.65,4754.21,780.65,2446.82,1048.61,2511.35,7244.64,5064.92,3516.58,4310.44,3775.57,2022.59,1230.75,2816.03,10465.03,3307.02,6373.15,2883.75,4490.14,6399.01,24775.92,2313.64,16174.36,5154.19,10583.99,4600.51,2795.55,2734.45,2874.67,1857.52,4331.02,288686.1,667.92,288686.1,1260.37,1669.38,1101.29,1075.39,12365.09,7490.65,33766.27,1218.1,39619.76,15716.59,31345.8,3732.83,8715.77,1792.72,6835.4,90538.82,3039.1,1440.03,880.81,254685.08,13783.55,29124.24,37825.07,48088.53,0,1223.43,1268.28,16581.58,1521.37,1876.27,2119.75,19622.7,2607.77,598.34,43054.61,0,54431.64,731.25,1536.44,1535.86,2806.28,749.69,719.28,709.79,757.8,1123.36,3367.91,1759.39,963.31,1372.77,964.44,853.73,894.02,713.21,2549.93,959.54,872.99,1563.51,647.07,141904.12,780.38,864.92,1705.89,2255.24,1658.1,1320.48,19614.88,4024.89,6150.04,2892.49,3109.65,4869.71,634.74,15955.41,2575.49,498.41,1840.92,7560.17,1263.82,1521.29,1202.85,3582.28
,"Columns Tested: a,b,c - a,b,c,d - a,b,c - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e - a,b,c,d,e,f,g,h - a,b,c,d,e,f,g,h,i,j,k,l - a,b,c,d,e,f,g,h - a,b - a,b,c,d,e - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r - a,b,c,d - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f,g,h,i,j,k,l,m,n,o - a,b - a,b,c,d - a,b - a,b,c,d,e,f,g,h - a,b,c,d - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
