Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.47,0.43,0.45,0.47,0.49,0.44,0.46,0.47,0.51,0.47,0.48,0.73,0.56,0.42,0.44,0.55,0.35,0.5,0.54,0.41,0.47,0.34,0.46,0.51,0.42,0.49,0.31,0.33,0.55,0.65,0.4,0.47,0.47,0.47,0.6,0.34,0.46,0.51
,Neither equipped nor unequipped (3.0),56,11,23,56,33,43,4,51,1,20,36,2,5,3,4,7,4,3,2,5,5,8,8,36,20,49,3,3,1,0,7,36,20,56,0,4,19,32
,,0.16,0.17,0.17,0.16,0.13,0.17,0.11,0.16,0.24,0.12,0.2,0.18,0.2,0.06,0.23,0.25,0.3,0.12,0.06,0.18,0.12,0.27,0.17,0.16,0.15,0.17,0.19,0.13,0.06,0,0.12,0.2,0.12,0.16,0,0.1,0.18,0.16
,,,,,,,,,,,,a,,,,,ch,,,,,,,,,,,,,,,,,,,,,,
,Somewhat unequipped (2.0),48,5,18,48,36,32,5,44,0,27,22,0,2,7,2,2,0,4,5,4,8,9,5,28,20,37,3,7,1,0,11,23,25,48,1,7,12,29
,,0.14,0.07,0.13,0.14,0.14,0.13,0.13,0.14,0,0.16,0.12,0,0.08,0.15,0.11,0.07,0,0.17,0.15,0.15,0.19,0.32,0.11,0.13,0.15,0.13,0.19,0.3,0.07,0,0.2,0.13,0.15,0.14,0.19,0.18,0.11,0.15
,Not at all equipped (1.0),11,4,5,11,9,8,1,10,0,5,6,0,1,1,1,0,1,0,2,1,2,0,2,7,4,9,0,1,1,0,2,6,5,11,0,2,3,6
,,0.03,0.06,0.04,0.03,0.04,0.03,0.03,0.03,0,0.03,0.03,0,0.04,0.02,0.05,0,0.07,0,0.06,0.04,0.04,0,0.05,0.03,0.03,0.03,0,0.04,0.06,0,0.04,0.03,0.03,0.03,0,0.05,0.03,0.03
,Don't know,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
,,*%,0.01,0.01,*%,0,*%,0.03,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,*%,0,0,0,0,0,0.01,0,*%,0,0,0.01,0
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Equipped,233,45,88,233,169,162,25,205,3,119,114,10,17,37,11,20,8,16,26,17,28,12,31,146,87,194,10,13,13,3,37,113,116,229,4,27,71,133
,,0.67,0.68,0.66,0.67,0.68,0.66,0.7,0.66,0.76,0.69,0.64,0.82,0.68,0.77,0.61,0.68,0.63,0.67,0.73,0.63,0.65,0.41,0.68,0.67,0.66,0.67,0.62,0.54,0.8,1,0.64,0.63,0.7,0.66,0.81,0.67,0.67,0.66
,NET: Unequipped,60,9,23,60,45,40,6,54,0,32,27,0,3,8,3,2,1,4,8,5,10,9,7,35,24,46,3,8,2,0,13,29,30,59,1,9,15,35
,,0.17,0.14,0.17,0.17,0.18,0.16,0.16,0.17,0,0.19,0.15,0,0.12,0.17,0.16,0.07,0.07,0.17,0.21,0.19,0.23,0.32,0.15,0.16,0.18,0.16,0.19,0.34,0.13,0,0.23,0.16,0.18,0.17,0.19,0.23,0.14,0.18
,Mean score,3.66,3.73,3.66,3.66,3.66,3.68,3.77,3.64,4,3.7,3.62,3.91,3.63,3.93,3.57,3.74,3.78,3.7,3.63,3.62,3.56,3.16,3.7,3.64,3.69,3.66,3.75,3.37,3.85,4.35,3.62,3.61,3.71,3.66,3.84,3.71,3.72,3.61
,Base for stats,348,65,133,348,248,245,34,310,4,171,177,13,25,48,17,30,13,22,36,26,42,29,46,217,132,289,16,24,16,3,57,178,166,343,5,40,105,201
,Standard Deviation,1.042,1.11,1.069,1.042,1.06,1.053,1.082,1.041,0.8,1.08,1.004,0.537,0.965,1.093,1.093,0.781,1.115,0.979,1.141,1.125,1.131,0.975,1.077,1.011,1.093,1.018,1.132,1.243,1.107,0.582,1.164,1.011,1.075,1.042,1.079,1.256,1.019,1.012
,Error variance,*,0.02,0.01,*,*,*,0.03,*,0.16,0.01,0.01,0.03,0.04,0.03,0.07,0.02,0.09,0.04,0.04,0.05,0.03,0.03,0.03,*,0.01,*,0.08,0.06,0.08,0.11,0.02,0.01,0.01,*,0.23,0.04,0.01,0.01
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
